Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
Gegevens beschikbaar:,15-03-2012,tot:,13-06-2019,,,,,,,,
Datum: ,18-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B17E2225,002,,244995,547542,1823,23-01-2012,23-01-2012,13-06-2019,1874,51,1274,1174


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B17E2225,002,15-03-2012,261,210,1613,,,,,,
B17E2225,002,16-03-2012,261,210,1613,,,,,,
B17E2225,002,17-03-2012,261,210,1613,,,,,,
B17E2225,002,18-03-2012,261,210,1613,,,,,,
B17E2225,002,19-03-2012,263,212,1611,,,,,,
B17E2225,002,20-03-2012,264,213,1610,,,,,,
B17E2225,002,21-03-2012,265,214,1609,,,,,,
B17E2225,002,22-03-2012,265,214,1609,,,,,,
B17E2225,002,23-03-2012,265,214,1609,,,,,,
B17E2225,002,24-03-2012,266,215,1608,,,,,,
B17E2225,002,25-03-2012,267,216,1607,,,,,,
B17E2225,002,26-03-2012,267,216,1607,,,,,,
B17E2225,002,27-03-2012,268,217,1606,,,,,,
B17E2225,002,28-03-2012,268,217,1606,,,,,,
B17E2225,002,29-03-2012,268,217,1606,,,,,,
B17E2225,002,30-03-2012,268,217,1606,,,,,,
B17E2225,002,31-03-2012,268,217,1606,,,,,,
B17E2225,002,01-04-2012,270,219,1604,,,,,,
B17E2225,002,02-04-2012,270,219,1604,,,,,,
B17E2225,002,03-04-2012,270,219,1604,,,,,,
B17E2225,002,04-04-2012,271,220,1603,,,,,,
B17E2225,002,05-04-2012,272,221,1602,,,,,,
B17E2225,002,06-04-2012,272,221,1602,,,,,,
B17E2225,002,07-04-2012,273,222,1601,,,,,,
B17E2225,002,08-04-2012,274,223,1600,,,,,,
B17E2225,002,09-04-2012,273,222,1601,,,,,,
B17E2225,002,10-04-2012,273,222,1601,,,,,,
B17E2225,002,11-04-2012,274,223,1600,,,,,,
B17E2225,002,12-04-2012,275,224,1599,,,,,,
B17E2225,002,13-04-2012,275,224,1599,,,,,,
B17E2225,002,14-04-2012,275,224,1599,,,,,,
B17E2225,002,15-04-2012,276,225,1598,,,,,,
B17E2225,002,16-04-2012,277,226,1597,,,,,,
B17E2225,002,17-04-2012,276,225,1598,,,,,,
B17E2225,002,18-04-2012,275,224,1599,,,,,,
B17E2225,002,19-04-2012,276,225,1598,,,,,,
B17E2225,002,20-04-2012,277,226,1597,,,,,,
B17E2225,002,21-04-2012,278,227,1596,,,,,,
B17E2225,002,22-04-2012,279,228,1595,,,,,,
B17E2225,002,23-04-2012,279,228,1595,,,,,,
B17E2225,002,24-04-2012,279,228,1595,,,,,,
B17E2225,002,25-04-2012,280,229,1594,,,,,,
B17E2225,002,26-04-2012,280,229,1594,,,,,,
B17E2225,002,27-04-2012,281,230,1593,,,,,,
B17E2225,002,28-04-2012,281,230,1593,,,,,,
B17E2225,002,29-04-2012,279,228,1595,,,,,,
B17E2225,002,30-04-2012,281,230,1593,,,,,,
B17E2225,002,01-05-2012,280,229,1594,,,,,,
B17E2225,002,02-05-2012,281,230,1593,,,,,,
B17E2225,002,03-05-2012,280,229,1594,,,,,,
B17E2225,002,04-05-2012,280,229,1594,,,,,,
B17E2225,002,05-05-2012,281,230,1593,,,,,,
B17E2225,002,06-05-2012,282,231,1592,,,,,,
B17E2225,002,07-05-2012,283,232,1591,,,,,,
B17E2225,002,08-05-2012,282,231,1592,,,,,,
B17E2225,002,09-05-2012,282,231,1592,,,,,,
B17E2225,002,10-05-2012,283,232,1591,,,,,,
B17E2225,002,11-05-2012,283,232,1591,,,,,,
B17E2225,002,12-05-2012,284,233,1590,,,,,,
B17E2225,002,13-05-2012,284,233,1590,,,,,,
B17E2225,002,14-05-2012,283,232,1591,,,,,,
B17E2225,002,15-05-2012,283,232,1591,,,,,,
B17E2225,002,16-05-2012,285,234,1589,,,,,,
B17E2225,002,17-05-2012,285,234,1589,,,,,,
B17E2225,002,18-05-2012,284,233,1590,,,,,,
B17E2225,002,19-05-2012,285,234,1589,,,,,,
B17E2225,002,20-05-2012,285,234,1589,,,,,,
B17E2225,002,21-05-2012,285,234,1589,,,,,,
B17E2225,002,22-05-2012,286,235,1588,,,,,,
B17E2225,002,23-05-2012,287,236,1587,,,,,,
B17E2225,002,24-05-2012,288,237,1586,,,,,,
B17E2225,002,25-05-2012,288,237,1586,,,,,,
B17E2225,002,26-05-2012,289,238,1585,,,,,,
B17E2225,002,27-05-2012,289,238,1585,,,,,,
B17E2225,002,28-05-2012,289,238,1585,,,,,,
B17E2225,002,29-05-2012,290,239,1584,,,,,,
B17E2225,002,30-05-2012,291,240,1583,,,,,,
B17E2225,002,31-05-2012,291,240,1583,,,,,,
B17E2225,002,01-06-2012,291,240,1583,,,,,,
B17E2225,002,02-06-2012,291,240,1583,,,,,,
B17E2225,002,03-06-2012,291,240,1583,,,,,,
B17E2225,002,04-06-2012,291,240,1583,,,,,,
B17E2225,002,05-06-2012,292,241,1582,,,,,,
B17E2225,002,06-06-2012,291,240,1583,,,,,,
B17E2225,002,07-06-2012,292,241,1582,,,,,,
B17E2225,002,08-06-2012,292,241,1582,,,,,,
B17E2225,002,09-06-2012,293,242,1581,,,,,,
B17E2225,002,10-06-2012,293,242,1581,,,,,,
B17E2225,002,11-06-2012,293,242,1581,,,,,,
B17E2225,002,12-06-2012,294,243,1580,,,,,,
B17E2225,002,13-06-2012,295,244,1579,,,,,,
B17E2225,002,14-06-2012,295,244,1579,,,,,,
B17E2225,002,15-06-2012,295,244,1579,,,,,,
B17E2225,002,16-06-2012,296,245,1578,,,,,,
B17E2225,002,17-06-2012,296,245,1578,,,,,,
B17E2225,002,18-06-2012,296,245,1578,,,,,,
B17E2225,002,19-06-2012,297,246,1577,,,,,,
B17E2225,002,20-06-2012,297,246,1577,,,,,,
B17E2225,002,21-06-2012,298,247,1576,,,,,,
B17E2225,002,22-06-2012,298,247,1576,,,,,,
B17E2225,002,23-06-2012,299,248,1575,,,,,,
B17E2225,002,24-06-2012,298,247,1576,,,,,,
B17E2225,002,25-06-2012,298,247,1576,,,,,,
B17E2225,002,26-06-2012,299,248,1575,,,,,,
B17E2225,002,27-06-2012,298,247,1576,,,,,,
