Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
Gegevens beschikbaar:,07-09-2011,tot:,12-06-2019,,,,,,,,
Datum: ,18-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B17E2221,004,,242136,545317,1916,23-06-2011,23-06-2011,12-06-2019,1865,-51,-1935,-2135


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B17E2221,004,07-09-2011,229,280,1636,,,,,,
B17E2221,004,05-10-2011,245,296,1620,,,,,,
B17E2221,004,06-10-2011,242,293,1623,,,,,,
B17E2221,004,07-10-2011,239,290,1626,,,,,,
B17E2221,004,08-10-2011,236,287,1629,,,,,,
B17E2221,004,09-10-2011,234,285,1631,,,,,,
B17E2221,004,10-10-2011,229,280,1636,,,,,,
B17E2221,004,11-10-2011,223,274,1642,,,,,,
B17E2221,004,12-10-2011,220,271,1645,,,,,,
B17E2221,004,13-10-2011,220,271,1645,,,,,,
B17E2221,004,14-10-2011,220,271,1645,,,,,,
B17E2221,004,15-10-2011,220,271,1645,,,,,,
B17E2221,004,16-10-2011,221,272,1644,,,,,,
B17E2221,004,17-10-2011,222,273,1643,,,,,,
B17E2221,004,18-10-2011,220,271,1645,,,,,,
B17E2221,004,19-10-2011,220,271,1645,,,,,,
B17E2221,004,20-10-2011,222,273,1643,,,,,,
B17E2221,004,21-10-2011,222,273,1643,,,,,,
B17E2221,004,22-10-2011,222,273,1643,,,,,,
B17E2221,004,23-10-2011,223,274,1642,,,,,,
B17E2221,004,24-10-2011,224,275,1641,,,,,,
B17E2221,004,25-10-2011,226,277,1639,,,,,,
B17E2221,004,26-10-2011,228,279,1637,,,,,,
B17E2221,004,27-10-2011,229,280,1636,,,,,,
B17E2221,004,28-10-2011,232,283,1633,,,,,,
B17E2221,004,29-10-2011,232,283,1633,,,,,,
B17E2221,004,30-10-2011,233,284,1632,,,,,,
B17E2221,004,31-10-2011,234,285,1631,,,,,,
B17E2221,004,01-11-2011,234,285,1631,,,,,,
B17E2221,004,02-11-2011,235,286,1630,,,,,,
B17E2221,004,03-11-2011,234,285,1631,,,,,,
B17E2221,004,04-11-2011,236,287,1629,,,,,,
B17E2221,004,05-11-2011,238,289,1627,,,,,,
B17E2221,004,06-11-2011,240,291,1625,,,,,,
B17E2221,004,07-11-2011,241,292,1624,,,,,,
B17E2221,004,08-11-2011,241,292,1624,,,,,,
B17E2221,004,09-11-2011,243,294,1622,,,,,,
B17E2221,004,10-11-2011,243,294,1622,,,,,,
B17E2221,004,11-11-2011,244,295,1621,,,,,,
B17E2221,004,12-11-2011,246,297,1619,,,,,,
B17E2221,004,13-11-2011,247,298,1618,,,,,,
B17E2221,004,14-11-2011,246,297,1619,,,,,,
B17E2221,004,15-11-2011,247,298,1618,,,,,,
B17E2221,004,16-11-2011,248,299,1617,,,,,,
