Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17E2221,002,17-11-2011,243,289,1627,,,,,,
B17E2221,002,18-11-2011,244,290,1626,,,,,,
B17E2221,002,19-11-2011,244,290,1626,,,,,,
B17E2221,002,20-11-2011,245,291,1625,,,,,,
B17E2221,002,21-11-2011,245,291,1625,,,,,,
B17E2221,002,22-11-2011,246,292,1624,,,,,,
B17E2221,002,23-11-2011,248,294,1622,,,,,,
B17E2221,002,24-11-2011,249,295,1621,,,,,,
B17E2221,002,25-11-2011,248,294,1622,,,,,,
B17E2221,002,26-11-2011,249,295,1621,,,,,,
B17E2221,002,27-11-2011,249,295,1621,,,,,,
B17E2221,002,28-11-2011,251,297,1619,,,,,,
B17E2221,002,29-11-2011,250,296,1620,,,,,,
B17E2221,002,30-11-2011,252,298,1618,,,,,,
B17E2221,002,01-12-2011,251,297,1619,,,,,,
B17E2221,002,02-12-2011,247,293,1623,,,,,,
B17E2221,002,03-12-2011,241,287,1629,,,,,,
B17E2221,002,04-12-2011,238,284,1632,,,,,,
B17E2221,002,05-12-2011,236,282,1634,,,,,,
B17E2221,002,06-12-2011,230,276,1640,,,,,,
B17E2221,002,07-12-2011,222,268,1648,,,,,,
B17E2221,002,08-12-2011,219,265,1651,,,,,,
B17E2221,002,09-12-2011,211,257,1659,,,,,,
B17E2221,002,10-12-2011,203,249,1667,,,,,,
B17E2221,002,11-12-2011,200,246,1670,,,,,,
B17E2221,002,12-12-2011,200,246,1670,,,,,,
B17E2221,002,13-12-2011,196,242,1674,,,,,,
B17E2221,002,14-12-2011,194,240,1676,,,,,,
B17E2221,002,15-12-2011,194,240,1676,,,,,,
B17E2221,002,16-12-2011,189,235,1681,,,,,,
B17E2221,002,17-12-2011,186,232,1684,,,,,,
B17E2221,002,18-12-2011,183,229,1687,,,,,,
B17E2221,002,19-12-2011,183,229,1687,,,,,,
B17E2221,002,20-12-2011,179,225,1691,,,,,,
B17E2221,002,21-12-2011,175,221,1695,,,,,,
B17E2221,002,22-12-2011,174,220,1696,,,,,,
B17E2221,002,23-12-2011,172,218,1698,,,,,,
B17E2221,002,24-12-2011,171,217,1699,,,,,,
B17E2221,002,25-12-2011,166,212,1704,,,,,,
B17E2221,002,26-12-2011,168,214,1702,,,,,,
B17E2221,002,27-12-2011,170,216,1700,,,,,,
B17E2221,002,28-12-2011,169,215,1701,,,,,,
B17E2221,002,29-12-2011,172,218,1698,,,,,,
B17E2221,002,30-12-2011,167,213,1703,,,,,,
B17E2221,002,31-12-2011,164,210,1706,,,,,,
B17E2221,002,01-01-2012,165,211,1705,,,,,,
B17E2221,002,02-01-2012,157,203,1713,,,,,,
B17E2221,002,03-01-2012,151,197,1719,,,,,,
B17E2221,002,04-01-2012,144,190,1726,,,,,,
B17E2221,002,05-01-2012,138,184,1732,,,,,,
B17E2221,002,06-01-2012,137,183,1733,,,,,,
B17E2221,002,07-01-2012,136,182,1734,,,,,,
B17E2221,002,08-01-2012,137,183,1733,,,,,,
B17E2221,002,09-01-2012,140,186,1730,,,,,,
B17E2221,002,10-01-2012,143,189,1727,,,,,,
B17E2221,002,11-01-2012,145,191,1725,,,,,,
B17E2221,002,12-01-2012,146,192,1724,,,,,,
B17E2221,002,13-01-2012,146,192,1724,,,,,,
B17E2221,002,14-01-2012,148,194,1722,,,,,,
B17E2221,002,15-01-2012,150,196,1720,,,,,,
B17E2221,002,16-01-2012,152,198,1718,,,,,,
B17E2221,002,17-01-2012,154,200,1716,,,,,,
B17E2221,002,18-01-2012,156,202,1714,,,,,,
B17E2221,002,19-01-2012,155,201,1715,,,,,,
B17E2221,002,20-01-2012,151,197,1719,,,,,,
B17E2221,002,21-01-2012,151,197,1719,,,,,,
B17E2221,002,22-01-2012,145,191,1725,,,,,,
B17E2221,002,23-01-2012,141,187,1729,,,,,,
B17E2221,002,24-01-2012,140,186,1730,,,,,,
B17E2221,002,25-01-2012,143,189,1727,,,,,,
B17E2221,002,26-01-2012,145,191,1725,,,,,,
B17E2221,002,27-01-2012,148,194,1722,,,,,,
B17E2221,002,28-01-2012,151,197,1719,,,,,,
B17E2221,002,29-01-2012,153,199,1717,,,,,,
B17E2221,002,30-01-2012,154,200,1716,,,,,,
B17E2221,002,31-01-2012,157,203,1713,,,,,,
B17E2221,002,01-02-2012,160,206,1710,,,,,,
B17E2221,002,02-02-2012,162,208,1708,,,,,,
B17E2221,002,03-02-2012,164,210,1706,,,,,,
B17E2221,002,04-02-2012,167,213,1703,,,,,,
B17E2221,002,05-02-2012,168,214,1702,,,,,,
B17E2221,002,06-02-2012,170,216,1700,,,,,,
B17E2221,002,07-02-2012,173,219,1697,,,,,,
B17E2221,002,08-02-2012,175,221,1695,,,,,,
B17E2221,002,09-02-2012,176,222,1694,,,,,,
B17E2221,002,10-02-2012,178,224,1692,,,,,,
B17E2221,002,11-02-2012,179,225,1691,,,,,,
B17E2221,002,12-02-2012,180,226,1690,,,,,,
B17E2221,002,13-02-2012,181,227,1689,,,,,,
B17E2221,002,14-02-2012,182,228,1688,,,,,,
B17E2221,002,15-02-2012,180,226,1690,,,,,,
B17E2221,002,16-02-2012,182,228,1688,,,,,,
B17E2221,002,17-02-2012,181,227,1689,,,,,,
B17E2221,002,18-02-2012,179,225,1691,,,,,,
B17E2221,002,19-02-2012,176,222,1694,,,,,,
B17E2221,002,20-02-2012,176,222,1694,,,,,,
B17E2221,002,21-02-2012,174,220,1696,,,,,,
B17E2221,002,22-02-2012,175,221,1695,,,,,,
B17E2221,002,23-02-2012,171,217,1699,,,,,,
B17E2221,002,24-02-2012,172,218,1698,,,,,,
B17E2221,002,25-02-2012,171,217,1699,,,,,,
B17E2221,002,26-02-2012,172,218,1698,,,,,,
B17E2221,002,27-02-2012,173,219,1697,,,,,,
B17E2221,002,28-02-2012,174,220,1696,,,,,,
B17E2221,002,29-02-2012,176,222,1694,,,,,,
B17E2221,002,01-03-2012,177,223,1693,,,,,,
B17E2221,002,02-03-2012,179,225,1691,,,,,,
B17E2221,002,03-03-2012,178,224,1692,,,,,,
B17E2221,002,04-03-2012,180,226,1690,,,,,,
B17E2221,002,05-03-2012,179,225,1691,,,,,,
B17E2221,002,06-03-2012,182,228,1688,,,,,,
B17E2221,002,07-03-2012,182,228,1688,,,,,,
B17E2221,002,08-03-2012,180,226,1690,,,,,,
B17E2221,002,09-03-2012,182,228,1688,,,,,,
B17E2221,002,10-03-2012,182,228,1688,,,,,,
B17E2221,002,11-03-2012,183,229,1687,,,,,,
B17E2221,002,12-03-2012,184,230,1686,,,,,,
B17E2221,002,13-03-2012,185,231,1685,,,,,,
B17E2221,002,14-03-2012,185,231,1685,,,,,,
B17E2221,002,15-03-2012,185,231,1685,,,,,,
B17E2221,002,16-03-2012,185,231,1685,,,,,,
B17E2221,002,17-03-2012,187,233,1683,,,,,,
B17E2221,002,18-03-2012,187,233,1683,,,,,,
B17E2221,002,19-03-2012,190,236,1680,,,,,,
B17E2221,002,20-03-2012,190,236,1680,,,,,,
B17E2221,002,21-03-2012,192,238,1678,,,,,,
B17E2221,002,22-03-2012,192,238,1678,,,,,,
B17E2221,002,23-03-2012,193,239,1677,,,,,,
B17E2221,002,24-03-2012,194,240,1676,,,,,,
B17E2221,002,25-03-2012,195,241,1675,,,,,,
B17E2221,002,26-03-2012,196,242,1674,,,,,,
B17E2221,002,27-03-2012,197,243,1673,,,,,,
B17E2221,002,28-03-2012,197,243,1673,,,,,,
B17E2221,002,29-03-2012,198,244,1672,,,,,,
B17E2221,002,30-03-2012,198,244,1672,,,,,,
B17E2221,002,31-03-2012,198,244,1672,,,,,,
B17E2221,002,01-04-2012,200,246,1670,,,,,,
B17E2221,002,02-04-2012,201,247,1669,,,,,,
B17E2221,002,03-04-2012,201,247,1669,,,,,,
B17E2221,002,04-04-2012,203,249,1667,,,,,,
B17E2221,002,05-04-2012,205,251,1665,,,,,,
B17E2221,002,06-04-2012,204,250,1666,,,,,,
B17E2221,002,07-04-2012,205,251,1665,,,,,,
B17E2221,002,08-04-2012,206,252,1664,,,,,,
B17E2221,002,09-04-2012,205,251,1665,,,,,,
B17E2221,002,10-04-2012,203,249,1667,,,,,,
B17E2221,002,11-04-2012,201,247,1669,,,,,,
B17E2221,002,12-04-2012,198,244,1672,,,,,,
B17E2221,002,13-04-2012,197,243,1673,,,,,,
B17E2221,002,14-04-2012,194,240,1676,,,,,,
B17E2221,002,15-04-2012,195,241,1675,,,,,,
B17E2221,002,16-04-2012,197,243,1673,,,,,,
B17E2221,002,17-04-2012,197,243,1673,,,,,,
B17E2221,002,18-04-2012,197,243,1673,,,,,,
B17E2221,002,19-04-2012,197,243,1673,,,,,,
B17E2221,002,20-04-2012,200,246,1670,,,,,,
B17E2221,002,21-04-2012,202,248,1668,,,,,,
B17E2221,002,22-04-2012,202,248,1668,,,,,,
B17E2221,002,23-04-2012,202,248,1668,,,,,,
B17E2221,002,24-04-2012,203,249,1667,,,,,,
B17E2221,002,25-04-2012,203,249,1667,,,,,,
B17E2221,002,26-04-2012,204,250,1666,,,,,,
B17E2221,002,27-04-2012,199,245,1671,,,,,,
B17E2221,002,28-04-2012,197,243,1673,,,,,,
B17E2221,002,29-04-2012,190,236,1680,,,,,,
B17E2221,002,30-04-2012,194,240,1676,,,,,,
B17E2221,002,01-05-2012,195,241,1675,,,,,,
B17E2221,002,02-05-2012,198,244,1672,,,,,,
B17E2221,002,03-05-2012,200,246,1670,,,,,,
B17E2221,002,04-05-2012,200,246,1670,,,,,,
B17E2221,002,05-05-2012,203,249,1667,,,,,,
B17E2221,002,06-05-2012,205,251,1665,,,,,,
B17E2221,002,07-05-2012,207,253,1663,,,,,,
B17E2221,002,08-05-2012,208,254,1662,,,,,,
B17E2221,002,09-05-2012,209,255,1661,,,,,,
B17E2221,002,10-05-2012,208,254,1662,,,,,,
B17E2221,002,11-05-2012,209,255,1661,,,,,,
B17E2221,002,12-05-2012,211,257,1659,,,,,,
B17E2221,002,13-05-2012,211,257,1659,,,,,,
B17E2221,002,14-05-2012,211,257,1659,,,,,,
B17E2221,002,15-05-2012,212,258,1658,,,,,,
B17E2221,002,16-05-2012,209,255,1661,,,,,,
B17E2221,002,17-05-2012,210,256,1660,,,,,,
B17E2221,002,18-05-2012,210,256,1660,,,,,,
B17E2221,002,19-05-2012,214,260,1656,,,,,,
B17E2221,002,20-05-2012,214,260,1656,,,,,,
B17E2221,002,21-05-2012,216,262,1654,,,,,,
B17E2221,002,22-05-2012,219,265,1651,,,,,,
B17E2221,002,23-05-2012,221,267,1649,,,,,,
B17E2221,002,24-05-2012,222,268,1648,,,,,,
B17E2221,002,25-05-2012,223,269,1647,,,,,,
B17E2221,002,26-05-2012,225,271,1645,,,,,,
B17E2221,002,27-05-2012,227,273,1643,,,,,,
B17E2221,002,28-05-2012,228,274,1642,,,,,,
B17E2221,002,29-05-2012,230,276,1640,,,,,,
B17E2221,002,30-05-2012,231,277,1639,,,,,,
B17E2221,002,31-05-2012,233,279,1637,,,,,,
B17E2221,002,01-06-2012,225,271,1645,,,,,,
B17E2221,002,02-06-2012,223,269,1647,,,,,,
B17E2221,002,03-06-2012,223,269,1647,,,,,,
B17E2221,002,04-06-2012,224,270,1646,,,,,,
B17E2221,002,05-06-2012,224,270,1646,,,,,,
B17E2221,002,06-06-2012,225,271,1645,,,,,,
B17E2221,002,07-06-2012,225,271,1645,,,,,,
B17E2221,002,08-06-2012,226,272,1644,,,,,,
B17E2221,002,09-06-2012,228,274,1642,,,,,,
B17E2221,002,10-06-2012,230,276,1640,,,,,,
B17E2221,002,11-06-2012,231,277,1639,,,,,,
B17E2221,002,12-06-2012,233,279,1637,,,,,,
B17E2221,002,13-06-2012,234,280,1636,,,,,,
B17E2221,002,14-06-2012,236,282,1634,,,,,,
B17E2221,002,15-06-2012,237,283,1633,,,,,,
B17E2221,002,16-06-2012,237,283,1633,,,,,,
B17E2221,002,17-06-2012,239,285,1631,,,,,,
B17E2221,002,18-06-2012,239,285,1631,,,,,,
B17E2221,002,19-06-2012,240,286,1630,,,,,,
B17E2221,002,20-06-2012,241,287,1629,,,,,,
B17E2221,002,21-06-2012,242,288,1628,,,,,,
B17E2221,002,22-06-2012,243,289,1627,,,,,,
B17E2221,002,23-06-2012,242,288,1628,,,,,,
B17E2221,002,24-06-2012,242,288,1628,,,,,,
B17E2221,002,25-06-2012,235,281,1635,,,,,,
B17E2221,002,26-06-2012,233,279,1637,,,,,,
B17E2221,002,27-06-2012,233,279,1637,,,,,,
B17E2221,002,28-06-2012,233,279,1637,,,,,,
B17E2221,002,29-06-2012,236,282,1634,,,,,,
B17E2221,002,30-06-2012,238,284,1632,,,,,,
B17E2221,002,01-07-2012,241,287,1629,,,,,,
B17E2221,002,02-07-2012,243,289,1627,,,,,,
B17E2221,002,03-07-2012,245,291,1625,,,,,,
B17E2221,002,04-07-2012,247,293,1623,,,,,,
B17E2221,002,05-07-2012,248,294,1622,,,,,,
B17E2221,002,06-07-2012,250,296,1620,,,,,,
B17E2221,002,07-07-2012,251,297,1619,,,,,,
B17E2221,002,08-07-2012,252,298,1618,,,,,,
B17E2221,002,09-07-2012,253,299,1617,,,,,,
B17E2221,002,10-07-2012,252,298,1618,,,,,,
B17E2221,002,11-07-2012,252,298,1618,,,,,,
B17E2221,002,12-07-2012,253,299,1617,,,,,,
B17E2221,002,13-07-2012,253,299,1617,,,,,,
B17E2221,002,14-07-2012,250,296,1620,,,,,,
B17E2221,002,15-07-2012,246,292,1624,,,,,,
B17E2221,002,16-07-2012,245,291,1625,,,,,,
B17E2221,002,17-07-2012,243,289,1627,,,,,,
B17E2221,002,18-07-2012,239,285,1631,,,,,,
B17E2221,002,19-07-2012,233,279,1637,,,,,,
B17E2221,002,20-07-2012,227,273,1643,,,,,,
B17E2221,002,21-07-2012,226,272,1644,,,,,,
B17E2221,002,22-07-2012,227,273,1643,,,,,,
B17E2221,002,23-07-2012,229,275,1641,,,,,,
B17E2221,002,24-07-2012,232,278,1638,,,,,,
B17E2221,002,25-07-2012,235,281,1635,,,,,,
B17E2221,002,26-07-2012,239,285,1631,,,,,,
B17E2221,002,27-07-2012,240,286,1630,,,,,,
B17E2221,002,28-07-2012,243,289,1627,,,,,,
B17E2221,002,29-07-2012,243,289,1627,,,,,,
B17E2221,002,30-07-2012,245,291,1625,,,,,,
B17E2221,002,31-07-2012,246,292,1624,,,,,,
B17E2221,002,01-08-2012,247,293,1623,,,,,,
B17E2221,002,02-08-2012,248,294,1622,,,,,,
B17E2221,002,03-08-2012,248,294,1622,,,,,,
B17E2221,002,04-08-2012,249,295,1621,,,,,,
B17E2221,002,05-08-2012,250,296,1620,,,,,,
B17E2221,002,06-08-2012,250,296,1620,,,,,,
B17E2221,002,07-08-2012,251,297,1619,,,,,,
B17E2221,002,08-08-2012,244,290,1626,,,,,,
B17E2221,002,09-08-2012,241,287,1629,,,,,,
B17E2221,002,10-08-2012,240,286,1630,,,,,,
B17E2221,002,11-08-2012,241,287,1629,,,,,,
B17E2221,002,12-08-2012,242,288,1628,,,,,,
B17E2221,002,13-08-2012,245,291,1625,,,,,,
B17E2221,002,14-08-2012,248,294,1622,,,,,,
B17E2221,002,15-08-2012,251,297,1619,,,,,,
B17E2221,002,16-08-2012,253,299,1617,,,,,,
B17E2221,002,17-08-2012,254,300,1616,,,,,,
B17E2221,002,18-08-2012,256,302,1614,,,,,,
B17E2221,002,19-08-2012,257,303,1613,,,,,,
B17E2221,002,20-08-2012,259,305,1611,,,,,,
B17E2221,002,21-08-2012,260,306,1610,,,,,,
B17E2221,002,22-08-2012,261,307,1609,,,,,,
B17E2221,002,23-08-2012,262,308,1608,,,,,,
B17E2221,002,24-08-2012,262,308,1608,,,,,,
B17E2221,002,25-08-2012,264,310,1606,,,,,,
B17E2221,002,26-08-2012,263,309,1607,,,,,,
B17E2221,002,27-08-2012,262,308,1608,,,,,,
B17E2221,002,28-08-2012,261,307,1609,,,,,,
B17E2221,002,29-08-2012,262,308,1608,,,,,,
B17E2221,002,30-08-2012,264,310,1606,,,,,,
B17E2221,002,31-08-2012,265,311,1605,,,,,,
B17E2221,002,01-09-2012,265,311,1605,,,,,,
B17E2221,002,02-09-2012,266,312,1604,,,,,,
B17E2221,002,03-09-2012,267,313,1603,,,,,,
B17E2221,002,04-09-2012,268,314,1602,,,,,,
B17E2221,002,05-09-2012,269,315,1601,,,,,,
B17E2221,002,06-09-2012,270,316,1600,,,,,,
B17E2221,002,07-09-2012,271,317,1599,,,,,,
B17E2221,002,08-09-2012,272,318,1598,,,,,,
B17E2221,002,09-09-2012,273,319,1597,,,,,,
B17E2221,002,10-09-2012,274,320,1596,,,,,,
B17E2221,002,11-09-2012,275,321,1595,,,,,,
B17E2221,002,12-09-2012,275,321,1595,,,,,,
B17E2221,002,13-09-2012,276,322,1594,,,,,,
B17E2221,002,14-09-2012,276,322,1594,,,,,,
B17E2221,002,15-09-2012,278,324,1592,,,,,,
B17E2221,002,16-09-2012,278,324,1592,,,,,,
B17E2221,002,17-09-2012,280,326,1590,,,,,,
B17E2221,002,18-09-2012,280,326,1590,,,,,,
B17E2221,002,19-09-2012,281,327,1589,,,,,,
B17E2221,002,20-09-2012,281,327,1589,,,,,,
B17E2221,002,21-09-2012,282,328,1588,,,,,,
B17E2221,002,22-09-2012,282,328,1588,,,,,,
B17E2221,002,23-09-2012,283,329,1587,,,,,,
B17E2221,002,24-09-2012,282,328,1588,,,,,,
B17E2221,002,25-09-2012,281,327,1589,,,,,,
B17E2221,002,26-09-2012,281,327,1589,,,,,,
B17E2221,002,27-09-2012,281,327,1589,,,,,,
B17E2221,002,28-09-2012,282,328,1588,,,,,,
B17E2221,002,29-09-2012,283,329,1587,,,,,,
B17E2221,002,30-09-2012,283,329,1587,,,,,,
B17E2221,002,01-10-2012,284,330,1586,,,,,,
B17E2221,002,02-10-2012,285,331,1585,,,,,,
B17E2221,002,03-10-2012,285,331,1585,,,,,,
B17E2221,002,04-10-2012,285,331,1585,,,,,,
B17E2221,002,05-10-2012,283,329,1587,,,,,,
B17E2221,002,06-10-2012,280,326,1590,,,,,,
B17E2221,002,07-10-2012,275,321,1595,,,,,,
B17E2221,002,08-10-2012,273,319,1597,,,,,,
B17E2221,002,09-10-2012,271,317,1599,,,,,,
B17E2221,002,10-10-2012,271,317,1599,,,,,,
B17E2221,002,11-10-2012,271,317,1599,,,,,,
B17E2221,002,12-10-2012,271,317,1599,,,,,,
B17E2221,002,13-10-2012,270,316,1600,,,,,,
B17E2221,002,14-10-2012,267,313,1603,,,,,,
B17E2221,002,15-10-2012,265,311,1605,,,,,,
B17E2221,002,16-10-2012,264,310,1606,,,,,,
B17E2221,002,17-10-2012,264,310,1606,,,,,,
B17E2221,002,18-10-2012,264,310,1606,,,,,,
B17E2221,002,19-10-2012,265,311,1605,,,,,,
B17E2221,002,20-10-2012,265,311,1605,,,,,,
B17E2221,002,21-10-2012,265,311,1605,,,,,,
B17E2221,002,22-10-2012,265,311,1605,,,,,,
B17E2221,002,23-10-2012,266,312,1604,,,,,,
B17E2221,002,24-10-2012,266,312,1604,,,,,,
B17E2221,002,25-10-2012,266,312,1604,,,,,,
B17E2221,002,26-10-2012,266,312,1604,,,,,,
B17E2221,002,27-10-2012,265,311,1605,,,,,,
B17E2221,002,28-10-2012,267,313,1603,,,,,,
B17E2221,002,29-10-2012,268,314,1602,,,,,,
B17E2221,002,30-10-2012,268,314,1602,,,,,,
B17E2221,002,31-10-2012,268,314,1602,,,,,,
B17E2221,002,01-11-2012,268,314,1602,,,,,,
B17E2221,002,02-11-2012,270,316,1600,,,,,,
B17E2221,002,03-11-2012,271,317,1599,,,,,,
B17E2221,002,04-11-2012,271,317,1599,,,,,,
B17E2221,002,05-11-2012,271,317,1599,,,,,,
B17E2221,002,06-11-2012,271,317,1599,,,,,,
B17E2221,002,07-11-2012,271,317,1599,,,,,,
B17E2221,002,08-11-2012,269,315,1601,,,,,,
B17E2221,002,09-11-2012,269,315,1601,,,,,,
B17E2221,002,10-11-2012,267,313,1603,,,,,,
B17E2221,002,11-11-2012,267,313,1603,,,,,,
B17E2221,002,12-11-2012,268,314,1602,,,,,,
B17E2221,002,13-11-2012,268,314,1602,,,,,,
B17E2221,002,14-11-2012,268,314,1602,,,,,,
B17E2221,002,15-11-2012,267,313,1603,,,,,,
B17E2221,002,16-11-2012,268,314,1602,,,,,,
B17E2221,002,17-11-2012,267,313,1603,,,,,,
B17E2221,002,18-11-2012,269,315,1601,,,,,,
B17E2221,002,19-11-2012,269,315,1601,,,,,,
B17E2221,002,20-11-2012,270,316,1600,,,,,,
B17E2221,002,21-11-2012,270,316,1600,,,,,,
B17E2221,002,22-11-2012,271,317,1599,,,,,,
B17E2221,002,23-11-2012,271,317,1599,,,,,,
B17E2221,002,24-11-2012,271,317,1599,,,,,,
B17E2221,002,25-11-2012,269,315,1601,,,,,,
B17E2221,002,26-11-2012,269,315,1601,,,,,,
B17E2221,002,27-11-2012,268,314,1602,,,,,,
B17E2221,002,28-11-2012,268,314,1602,,,,,,
B17E2221,002,29-11-2012,268,314,1602,,,,,,
B17E2221,002,30-11-2012,268,314,1602,,,,,,
B17E2221,002,01-12-2012,269,315,1601,,,,,,
B17E2221,002,02-12-2012,269,315,1601,,,,,,
B17E2221,002,03-12-2012,267,313,1603,,,,,,
B17E2221,002,04-12-2012,265,311,1605,,,,,,
B17E2221,002,05-12-2012,263,309,1607,,,,,,
B17E2221,002,06-12-2012,262,308,1608,,,,,,
B17E2221,002,07-12-2012,260,306,1610,,,,,,
B17E2221,002,08-12-2012,261,307,1609,,,,,,
B17E2221,002,09-12-2012,260,306,1610,,,,,,
B17E2221,002,10-12-2012,255,301,1615,,,,,,
B17E2221,002,11-12-2012,252,298,1618,,,,,,
B17E2221,002,12-12-2012,248,294,1622,,,,,,
B17E2221,002,13-12-2012,246,292,1624,,,,,,
B17E2221,002,14-12-2012,244,290,1626,,,,,,
B17E2221,002,15-12-2012,242,288,1628,,,,,,
B17E2221,002,16-12-2012,240,286,1630,,,,,,
B17E2221,002,17-12-2012,236,282,1634,,,,,,
B17E2221,002,18-12-2012,234,280,1636,,,,,,
B17E2221,002,19-12-2012,233,279,1637,,,,,,
B17E2221,002,20-12-2012,230,276,1640,,,,,,
B17E2221,002,21-12-2012,229,275,1641,,,,,,
B17E2221,002,22-12-2012,227,273,1643,,,,,,
B17E2221,002,23-12-2012,221,267,1649,,,,,,
B17E2221,002,24-12-2012,211,257,1659,,,,,,
B17E2221,002,25-12-2012,205,251,1665,,,,,,
B17E2221,002,26-12-2012,198,244,1672,,,,,,
B17E2221,002,27-12-2012,193,239,1677,,,,,,
B17E2221,002,28-12-2012,194,240,1676,,,,,,
B17E2221,002,29-12-2012,192,238,1678,,,,,,
B17E2221,002,30-12-2012,192,238,1678,,,,,,
B17E2221,002,31-12-2012,193,239,1677,,,,,,
B17E2221,002,01-01-2013,191,237,1679,,,,,,
B17E2221,002,02-01-2013,188,234,1682,,,,,,
B17E2221,002,03-01-2013,188,234,1682,,,,,,
B17E2221,002,04-01-2013,189,235,1681,,,,,,
B17E2221,002,05-01-2013,190,236,1680,,,,,,
B17E2221,002,06-01-2013,190,236,1680,,,,,,
B17E2221,002,07-01-2013,191,237,1679,,,,,,
B17E2221,002,08-01-2013,192,238,1678,,,,,,
B17E2221,002,09-01-2013,192,238,1678,,,,,,
B17E2221,002,10-01-2013,183,229,1687,,,,,,
B17E2221,002,11-01-2013,183,229,1687,,,,,,
B17E2221,002,12-01-2013,183,229,1687,,,,,,
B17E2221,002,13-01-2013,185,231,1685,,,,,,
B17E2221,002,14-01-2013,186,232,1684,,,,,,
B17E2221,002,15-01-2013,187,233,1683,,,,,,
B17E2221,002,16-01-2013,190,236,1680,,,,,,
B17E2221,002,17-01-2013,193,239,1677,,,,,,
B17E2221,002,18-01-2013,194,240,1676,,,,,,
B17E2221,002,19-01-2013,194,240,1676,,,,,,
B17E2221,002,20-01-2013,196,242,1674,,,,,,
B17E2221,002,21-01-2013,199,245,1671,,,,,,
B17E2221,002,22-01-2013,201,247,1669,,,,,,
B17E2221,002,23-01-2013,202,248,1668,,,,,,
