Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
Gegevens beschikbaar:,09-03-2012,tot:,28-02-2019,,,,,,,,
Datum: ,18-03-2020,,,,,,,,,,
Referentie:,NAP,,,,,,,,,,

NAP:,Normaal Amsterdams Peil,,,,,,,,,,
MV:,Maaiveld,,,,,,,,,,
MP:,Meetpunt,,,,,,,,,,

Locatie,Filternummer,Externe aanduiding,X-coordinaat,Y-coordinaat,Maaiveld (cm t.o.v. NAP),Datum maaiveld gemeten,Startdatum,Einddatum,Meetpunt (cm t.o.v. NAP),Meetpunt (cm t.o.v. MV),Bovenkant filter (cm t.o.v. NAP),Onderkant filter (cm t.o.v. NAP)
B17E2223,001,,241545,545655,1787,08-03-2012,08-03-2012,28-02-2019,1833,46,1678,1578


Locatie,Filternummer,Peildatum,Stand (cm t.o.v. MP),Stand (cm t.o.v. MV),Stand (cm t.o.v. NAP),Bijzonderheid,Opmerking,,,
B17E2223,001,09-03-2012,175,129,1658,,,,,,
B17E2223,001,10-03-2012,175,129,1658,,,,,,
B17E2223,001,11-03-2012,176,130,1657,,,,,,
B17E2223,001,12-03-2012,177,131,1656,,,,,,
B17E2223,001,13-03-2012,178,132,1655,,,,,,
B17E2223,001,14-03-2012,179,133,1654,,,,,,
B17E2223,001,15-03-2012,179,133,1654,,,,,,
B17E2223,001,16-03-2012,179,133,1654,,,,,,
B17E2223,001,17-03-2012,180,134,1653,,,,,,
B17E2223,001,18-03-2012,180,134,1653,,,,,,
B17E2223,001,19-03-2012,183,137,1650,,,,,,
B17E2223,001,20-03-2012,184,138,1649,,,,,,
B17E2223,001,21-03-2012,186,140,1647,,,,,,
B17E2223,001,22-03-2012,186,140,1647,,,,,,
B17E2223,001,23-03-2012,186,140,1647,,,,,,
B17E2223,001,24-03-2012,187,141,1646,,,,,,
B17E2223,001,25-03-2012,188,142,1645,,,,,,
B17E2223,001,26-03-2012,189,143,1644,,,,,,
B17E2223,001,27-03-2012,190,144,1643,,,,,,
B17E2223,001,28-03-2012,190,144,1643,,,,,,
B17E2223,001,29-03-2012,191,145,1642,,,,,,
B17E2223,001,30-03-2012,191,145,1642,,,,,,
B17E2223,001,31-03-2012,191,145,1642,,,,,,
B17E2223,001,01-04-2012,193,147,1640,,,,,,
B17E2223,001,02-04-2012,194,148,1639,,,,,,
B17E2223,001,03-04-2012,193,147,1640,,,,,,
B17E2223,001,04-04-2012,196,150,1637,,,,,,
B17E2223,001,05-04-2012,197,151,1636,,,,,,
B17E2223,001,06-04-2012,197,151,1636,,,,,,
B17E2223,001,07-04-2012,197,151,1636,,,,,,
B17E2223,001,08-04-2012,199,153,1634,,,,,,
B17E2223,001,09-04-2012,197,151,1636,,,,,,
B17E2223,001,10-04-2012,195,149,1638,,,,,,
B17E2223,001,11-04-2012,192,146,1641,,,,,,
B17E2223,001,12-04-2012,189,143,1644,,,,,,
B17E2223,001,13-04-2012,188,142,1645,,,,,,
B17E2223,001,14-04-2012,186,140,1647,,,,,,
B17E2223,001,15-04-2012,187,141,1646,,,,,,
B17E2223,001,16-04-2012,190,144,1643,,,,,,
B17E2223,001,17-04-2012,189,143,1644,,,,,,
B17E2223,001,18-04-2012,190,144,1643,,,,,,
B17E2223,001,19-04-2012,190,144,1643,,,,,,
B17E2223,001,20-04-2012,192,146,1641,,,,,,
B17E2223,001,21-04-2012,194,148,1639,,,,,,
B17E2223,001,22-04-2012,195,149,1638,,,,,,
B17E2223,001,23-04-2012,195,149,1638,,,,,,
B17E2223,001,24-04-2012,194,148,1639,,,,,,
B17E2223,001,25-04-2012,195,149,1638,,,,,,
B17E2223,001,26-04-2012,196,150,1637,,,,,,
B17E2223,001,27-04-2012,187,141,1646,,,,,,
B17E2223,001,28-04-2012,183,137,1650,,,,,,
B17E2223,001,29-04-2012,178,132,1655,,,,,,
B17E2223,001,30-04-2012,183,137,1650,,,,,,
B17E2223,001,01-05-2012,185,139,1648,,,,,,
B17E2223,001,02-05-2012,188,142,1645,,,,,,
B17E2223,001,03-05-2012,191,145,1642,,,,,,
