Titel:,,,,,,,,,,,
Gebruikersnaam:,,,,,,,,,,,
Periode aangevraagd:,01-01-1800,tot:,18-03-2020,,,,,,,,
B17E2244,001,28-06-2017,,,,N,,,,,
B17E2244,001,14-07-2017,,,,N,,,,,
B17E2244,001,28-07-2017,,,,N,,,,,
B17E2244,001,14-08-2017,107,61,1501,,,,,,
B17E2244,001,28-08-2017,118,72,1490,,,,,,
B17E2244,001,13-09-2017,65,19,1543,,,,,,
B17E2244,001,28-09-2017,72,26,1536,,,,,,
B17E2244,001,16-10-2017,53,7,1555,,,,,,
B17E2244,001,27-10-2017,50,4,1558,,,,,,
B17E2244,001,14-11-2017,45,-1,1563,,,,,,
B17E2244,001,28-11-2017,37,-9,1571,,,,,,
B17E2244,001,14-12-2017,,,,N,,,,,
B17E2244,001,28-12-2017,,,,N,,,,,
B17E2244,001,12-01-2018,36,-10,1572,,,,,,
B17E2244,001,30-01-2018,32,-14,1576,,,,,,
B17E2244,001,14-02-2018,39,-7,1569,,,,,,
B17E2244,001,27-02-2018,,,,Y,,,,,
B17E2244,001,15-03-2018,41,-5,1567,,,,,,
B17E2244,001,28-03-2018,43,-3,1565,,,,,,
B17E2244,001,13-04-2018,43,-3,1565,,,,,,
B17E2244,001,26-04-2018,49,3,1559,,,,,,
B17E2244,001,14-05-2018,43,-3,1565,,,,,,
B17E2244,001,28-05-2018,73,27,1535,,,,,,
B17E2244,001,14-06-2018,88,42,1520,,,,,,
B17E2244,001,28-06-2018,,,,N,,,,,
B17E2244,001,13-07-2018,121,75,1487,,,,,,
B17E2244,001,28-07-2018,,,,N,,,,,
B17E2244,001,14-08-2018,112,66,1496,,,,,,
B17E2244,001,28-08-2018,112,66,1496,,,,,,
B17E2244,001,13-09-2018,133,87,1475,,,,,,
B17E2244,001,27-09-2018,131,85,1477,,,,,,
B17E2244,001,14-11-2018,128,82,1480,,,,,,
B17E2244,001,29-11-2018,115,69,1493,,,,,,
B17E2244,001,13-12-2018,67,21,1541,,,,,,
B17E2244,001,28-12-2018,,,,N,,,,,
B17E2244,001,14-01-2019,46,0,1562,,,,,,
B17E2244,001,28-01-2019,42,-4,1566,,,,,,
B17E2244,001,14-02-2019,45,-1,1563,,,,,,
B17E2244,001,27-02-2019,51,5,1557,,,,,,
B17E2244,001,14-03-2019,35,-11,1573,,,,,,
B17E2244,001,28-03-2019,1605,1559,3,,,,,,
B17E2244,001,14-05-2019,64,18,1544,,,,,,
B17E2244,001,28-05-2019,80,34,1528,,,,,,
B17E2244,001,14-06-2019,95,49,1513,,,,,,
B17E2244,001,28-06-2019,120,74,1488,,,,,,
B17E2244,001,14-07-2019,,,,N,,,,,
B17E2244,001,28-07-2019,,,,N,,,,,
B17E2244,001,14-08-2019,155,109,1453,,,,,,
B17E2244,001,28-08-2019,155,109,1453,,,,,,
